artists,name,danceability,energy,popularity,year
"['Rihanna', 'Jeezy']",Hard,0.31,0.746,56,2009
['Linn Brown'],Science Fiction and the Year 2000,0.511,0.6,0,2009
"['Frank Bridge', 'EnikÅ‘ Magyar', 'Tadashi Imai']",Berceuse (Arr. For viola and piano),0.0882,0.00626,54,2009
['Caspar Babypants'],Run Baby Run,0.6779999999999999,0.317,50,2009
"['Tony Dize', 'Plan B']",Solos,0.73,0.706,49,2009
['Real Estate'],Beach Comber,0.392,0.835,53,2009
['Casting Crowns'],Glorious Day (Living He Loved Me),0.522,0.5920000000000001,52,2009
['Tony Dize'],El Doctorado,0.7190000000000001,0.773,56,2009
['Them Crooked Vultures'],No One Loves Me and Neither Do I,0.231,0.904,53,2009
['Them Crooked Vultures'],Dead End Friends,0.34299999999999997,0.963,51,2009
['Them Crooked Vultures'],New Fang,0.278,0.961,57,2009
['Jesper Kyd'],Ezio's Family,0.375,0.344,61,2009
['Kris Allen'],Live Like We're Dying,0.589,0.893,51,2009
['John Mayer'],Half of My Heart,0.6809999999999999,0.593,63,2009
['John Mayer'],Edge of Desire,0.606,0.441,61,2009
['John Mayer'],All We Ever Do Is Say Goodbye,0.5589999999999999,0.51,55,2009
['John Mayer'],Who Says,0.584,0.509,65,2009
['Marco Barrientos'],Ven EspÃ­ritu Ven,0.386,0.35600000000000004,59,2009
['John Mayer'],Heartbreak Warfare,0.624,0.5539999999999999,64,2009
['Marco Barrientos'],No hay Nadie Como tÃº,0.33399999999999996,0.534,55,2009
['John Mayer'],Perfectly Lonely,0.6779999999999999,0.53,57,2009
['The Pirates Charles'],Rye Whiskey,0.809,0.313,56,2009
['Meander'],4 Years After,0.545,0.779,0,2009
['Victor Salas'],2000 Years Ago - A Christmas Song,0.535,0.643,0,2009
['Puscifer'],The Humbling River,0.5579999999999999,0.326,52,2009
['Ivy Queen'],Yo Quiero Bailar,0.736,0.848,59,2009
['Tego Calderon'],Punto y Aparte,0.8079999999999999,0.767,63,2009
['AC/DC'],Big Gun,0.569,0.9009999999999999,58,2009
['Diego Verdaguer'],VolverÃ©,0.5,0.41700000000000004,65,2009
['Britney Spears'],3,0.6970000000000001,0.7090000000000001,62,2009
['Sir Warren'],New Years Day 2010,0.657,0.172,0,2009
['Lady Gaga'],Poker Face,0.851,0.8059999999999999,54,2009
['Lady Gaga'],Paparazzi,0.762,0.6920000000000001,54,2009
"['Lady Gaga', ""Colby O'Donis""]",Just Dance,0.8220000000000001,0.7390000000000001,53,2009
['Lady Gaga'],LoveGame,0.894,0.6779999999999999,51,2009
"['Lady Gaga', 'BeyoncÃ©']",Telephone,0.8240000000000001,0.836,68,2009
['Lady Gaga'],Bad Romance,0.696,0.9209999999999999,80,2009
['Lady Gaga'],Monster,0.6940000000000001,0.8009999999999999,56,2009
['Lady Gaga'],Alejandro,0.623,0.7929999999999999,66,2009
['Lady Gaga'],Dance In The Dark,0.639,0.7509999999999999,54,2009
['JJ Grey & Mofro'],Tupelo Honey,0.433,0.298,48,2009
['Never Shout Never'],Trouble,0.809,0.28,58,2009
['Foo Fighters'],Everlong - Acoustic Version,0.643,0.344,68,2009
['Stick Figure'],Vibes Alive,0.7020000000000001,0.6729999999999999,47,2009
['The King Khan & BBQ Show'],Iâ€™ll Be Loving You,0.44299999999999995,0.8759999999999999,48,2009
"['Ying Yang Twins', 'Pitbull']",Shake (Feat. Pitbull),0.9129999999999999,0.6709999999999999,47,2009
['Alex Campos'],Tu Poeta,0.508,0.7190000000000001,61,2009
['Stick Figure'],Livin' It,0.753,0.718,49,2009
['Stick Figure'],Hawaii Song,0.825,0.596,50,2009
['Bee Gees'],Stayin Alive,0.703,0.831,55,2009
['Switchfoot'],Your Love Is a Song,0.519,0.524,49,2009
['Every Avenue'],Tell Me I'm A Wreck,0.578,0.76,62,2009
['Weezer'],(If You're Wondering If I Want You To) I Want You To,0.695,0.873,49,2009
['Foo Fighters'],Best of You,0.377,0.9420000000000001,57,2009
['Julian Casablancas'],Christmas Treat,0.28600000000000003,0.9470000000000001,44,2009
['Foo Fighters'],Wheels,0.426,0.792,62,2009
['Foo Fighters'],My Hero,0.364,0.925,58,2009
['Foo Fighters'],Everlong,0.415,0.867,57,2009
['Foo Fighters'],Learn to Fly,0.439,0.9309999999999999,56,2009
['Foo Fighters'],Times Like These,0.36,0.905,56,2009
['Straight No Chaser'],The 12 Days of Christmas,0.588,0.293,55,2009
['Straight No Chaser'],The Christmas Can-Can,0.748,0.478,49,2009
['Blockhead'],The Music Scene,0.69,0.6559999999999999,51,2009
['Glee Cast'],Bust Your Windows,0.409,0.774,67,2009
['Glee Cast'],Defying Gravity (Glee Cast Version),0.385,0.546,56,2009
['Glee Cast'],Don't Stop Believin' (Glee Cast Version),0.473,0.604,64,2009
['Sodajerk'],Head On Collision (WDVE New Years Reprieve 2004),0.555,0.547,0,2009
['Mute:'],SIGH - 2000 & One Remix,0.809,0.991,0,2009
['Julian Casablancas'],11th Dimension,0.574,0.925,53,2009
['Bart Crow'],Run With the Devil,0.5479999999999999,0.647,45,2009
['The Middle East'],Blood,0.475,0.478,56,2009
['Fela Kuti'],Water No Get Enemy - Edit,0.6409999999999999,0.924,47,2009
['Kansas'],Carry On Wayward Son - Single Version,0.406,0.6829999999999999,52,2009
['Serani'],No Games,0.741,0.79,54,2009
['Matthew Halsall'],Together,0.401,0.0236,60,2009
"[""K's Choice""]",My Heart,0.36200000000000004,0.223,12,2009
"[""K's Choice""]",Dad,0.413,0.0818,7,2009
"[""K's Choice""]",Until I'm Fine,0.6409999999999999,0.151,10,2009
"[""K's Choice""]",Little Man,0.7170000000000001,0.198,15,2009
"[""K's Choice""]",God In My Bed,0.371,0.109,7,2009
['Isbells'],Dreamer,0.632,0.371,57,2009
"[""K's Choice""]",Winners,0.348,0.305,8,2009
"[""K's Choice""]",Almost Happy,0.5920000000000001,0.425,17,2009
"[""K's Choice""]",The Ballad Of Lea & Paul,0.5529999999999999,0.922,12,2009
['Tech N9ne'],Demons,0.7859999999999999,0.672,48,2009
"[""K's Choice""]",I Smoke A Lot,0.69,0.637,17,2009
"[""K's Choice""]",Losing You,0.42200000000000004,0.815,15,2009
"[""K's Choice""]",Virgin State Of Mind,0.499,0.581,33,2009
"[""K's Choice""]",Believe,0.446,0.863,12,2009
"['Phillips, Craig & Dean']",Revelation Song,0.391,0.7190000000000001,44,2009
"[""K's Choice""]",Another Year,0.38799999999999996,0.722,9,2009
"[""K's Choice""]",If You're Not Scared,0.46299999999999997,0.787,7,2009
"[""K's Choice""]",Busy,0.503,0.512,9,2009
"[""K's Choice""]",Mr. Freeze,0.299,0.638,17,2009
"[""K's Choice""]",Everything For Free,0.22,0.759,11,2009
"[""K's Choice""]",Not An Addict,0.261,0.645,42,2009
"['The Broadway Cast Of ""Billy Elliot""', 'Liz Pearce', 'Eric Gunhus', 'Donna Lynne Champlin', 'David Larsen', 'Rick Hilsabeck', 'Greg Jbara']","Incredible Phat (The Coldest Night of the Year) [feat. Liz Pearce, Eric Gunhus, Donna Lynne Champlin, David Larsen, Rick Hilsabeck & Greg Jbara]",0.32899999999999996,0.32799999999999996,2,2009
['Devendra Banhart'],Baby,0.833,0.325,56,2009
['Daniel Crews'],2000 Years,0.529,0.664,0,2009
['Cartel'],Faster Ride,0.511,0.772,51,2009
"['ONEW', 'Kim Yeon Woo']",The Name (ONEW),0.5489999999999999,0.534,31,2009
['SHINee'],Y.O.U. (Year Of Us),0.578,0.40299999999999997,30,2009
['SHINee'],Ring Ding Dong,0.835,0.934,58,2009
['SHINee'],SHINee Girl,0.777,0.92,25,2009
"['SHINee', 'LUNA']",Get Down (KEY&MINHO),0.708,0.993,24,2009
['SHINee'],JoJo,0.7609999999999999,0.924,36,2009
['Thom Yorke'],Hearing Damage,0.627,0.8590000000000001,57,2009
"[""DJ Nas'D""]",Rising Sun,0.718,0.78,9,2009
['Super Fresh Power Squad'],Copycat,0.8809999999999999,0.6990000000000001,1,2009
['DJ Pablo'],B-Boys War,0.715,0.8909999999999999,23,2009
"['DJ Caspa', 'Suzi Pink Rocket']",Explode,0.775,0.91,6,2009
"['Jay Jaballas', 'Dilated Peoples']",One of a Kind,0.599,0.871,12,2009
"['DJ Woodo', 'J:Loop Aka The FunKartell']",Down to Earth,0.64,0.882,13,2009
"['Mic Murphy', 'Grandmaster Mele Mel']",Electro Soul - Satisfaction,0.759,0.765,3,2009
"['B-Boy Wicket', 'Renegade Rockerz']",Don't Sleep (I Do That),0.75,0.721,3,2009
"['B-Boy Wicket', 'Renegade Rockerz']",Don't Sleep (I Do That),0.75,0.721,3,2009
"['Jay-Roc', 'KRS-One']",The Movement,0.899,0.792,2,2009
"[""DJ Nas'D"", 'Spax']",20 Years,0.777,0.66,3,2009
['Esone'],Kick It Hard,0.866,0.9420000000000001,2,2009
['Fendaheads'],The Leader,0.905,0.535,1,2009
"['Paul Hardcastle', 'Zero One']",Over and Over,0.675,0.983,0,2009
['Mr. Confuse'],Never Let the Rhythm Go,0.7240000000000001,0.915,13,2009
['DJ Tee'],Osaka Outlaw,0.649,0.971,13,2009
['Vim Cortez'],Givin' It Up - Boty Edit,0.685,0.818,1,2009
"['Kid Skraam', 'Devastate', 'Diplomatic']",True School Foundation,0.612,0.9840000000000001,1,2009
['9K Breaks'],Soulfood,0.687,0.987,10,2009
['DJ Kid Stretch'],Just Ready to Dance (B.O.T.Y.),0.375,0.95,21,2009
['Color Climax'],Disque O Heights,0.762,0.8690000000000001,0,2009
['Brisk Fingaz'],Super TNT,0.662,0.9309999999999999,3,2009
['Rammstein'],WAIDMANNS HEIL,0.578,0.9690000000000001,50,2009
['Rammstein'],ICH TU DIR WEH,0.295,0.878,54,2009
['Calagad 13'],Music Is My Life,0.669,0.93,6,2009
"['ZPYZ', 'Flying Steps']",Let It Rain,0.6579999999999999,0.8240000000000001,7,2009
['DJ.M@R'],B.Boy Style,0.648,0.74,18,2009
['Aron Shorty'],"Rock da House, Pt.2",0.737,0.833,5,2009
['Aron Shorty'],"Rock da House, Pt.2",0.737,0.833,5,2009
['Massive Breakz'],Free Your Force,0.613,0.885,5,2009
['Hypnosis'],50 Years Later,0.836,0.379,0,2009
['Nick Swardson'],Booze is Magic,0.508,0.882,45,2009
['Bob Dylan'],Must Be Santa,0.602,0.988,61,2009
['Neon Indian'],Deadbeat Summer,0.659,0.664,46,2009
['Tamer Fouda'],The Drums Alert - 2009 Mix,0.7909999999999999,0.9009999999999999,0,2009
['A Rocket To The Moon'],Like We Used To,0.363,0.71,59,2009
['Pink Skull'],"Fast Forward to Bolivia, 2000 Years Later, Our Hero Finds Himselfâ€¦",0.203,0.763,0,2009
['Alexandre Desplat'],New Moon (The Meadow),0.449,0.0844,50,2009
"['Bon Iver', 'St. Vincent']",Rosyln,0.32899999999999996,0.27699999999999997,73,2009
['Lykke Li'],Possibility,0.285,0.311,60,2009
"['Grizzly Bear', 'Victoria Legrand']",Slow Life (with Victoria Legrand),0.488,0.513,50,2009
['Death Cab for Cutie'],Meet Me on the Equinox,0.486,0.892,47,2009
['Anya Marina'],Satellite Heart,0.45,0.39299999999999996,47,2009
['Lupillo Rivera'],Despreciado,0.54,0.382,52,2009
['Mario'],Break Up,0.44,0.517,50,2009
['Mario'],I Choose You,0.6729999999999999,0.628,57,2009
['Michael BublÃ©'],Georgia on My Mind,0.26899999999999996,0.239,55,2009
['Mayday Parade'],Terrible Things - EP Version,0.285,0.371,58,2009
['Michael BublÃ©'],Cry Me a River,0.45799999999999996,0.483,57,2009
['Michael BublÃ©'],Crazy Love,0.42,0.5479999999999999,58,2009
['Michael BublÃ©'],Hold On,0.496,0.423,56,2009
['Michael BublÃ©'],Haven't Met You Yet,0.615,0.733,71,2009
['Toby Keith'],American Ride,0.519,0.907,56,2009
['Eddie Rabbitt'],Every Which Way but Loose - 2009 Remaster,0.598,0.483,52,2009
['The Heavy'],Short Change Hero,0.68,0.64,59,2009
['Nesian N.I.N.E.'],You Baby,0.861,0.597,48,2009
['The Heavy'],How You Like Me Now,0.647,0.71,58,2009
['Mumford & Sons'],After the Storm,0.499,0.16,53,2009
['Mumford & Sons'],Timshel,0.433,0.265,49,2009
['Mumford & Sons'],I Gave You All,0.37799999999999995,0.298,49,2009
['The Hollies'],Hard Hard Year - 2003 Remaster,0.273,0.424,0,2009
['Mumford & Sons'],Winter Winds,0.324,0.494,53,2009
['Mumford & Sons'],White Blank Page,0.23,0.406,57,2009
['Mumford & Sons'],Roll Away Your Stone,0.436,0.5479999999999999,49,2009
['Mumford & Sons'],Dust Bowl Dance,0.413,0.601,48,2009
['Mumford & Sons'],Awake My Soul,0.35100000000000003,0.465,57,2009
['Mumford & Sons'],The Cave,0.595,0.506,66,2009
['Mumford & Sons'],Little Lion Man,0.517,0.48100000000000004,69,2009
['Mumford & Sons'],Sigh No More,0.485,0.33299999999999996,48,2009
['Mumford & Sons'],Thistle & Weeds,0.35600000000000004,0.325,47,2009
['Jimmy Gilmer & The Fireballs'],Sugar Shack,0.792,0.8029999999999999,47,2009
['Corb Lund'],Rye Whiskey / Time to Switch to Whiskey,0.494,0.7759999999999999,55,2009
['Blackberry Smoke'],Good One Comin' on,0.402,0.763,51,2009
['Paramore'],Misguided Ghosts,0.5670000000000001,0.266,56,2009
['Sweet Trip'],Milk,0.336,0.397,55,2009
['Paramore'],The Only Exception,0.452,0.563,70,2009
['Sweet Trip'],Air Supply,0.6629999999999999,0.7559999999999999,49,2009
['Paramore'],All I Wanted,0.494,0.723,69,2009
['Paramore'],Ignorance,0.522,0.9640000000000001,66,2009
['Paramore'],Playing God,0.583,0.96,59,2009
['Paramore'],Careful,0.41700000000000004,0.945,55,2009
['Paramore'],Looking Up,0.41600000000000004,0.98,52,2009
['Paramore'],Feeling Sorry,0.395,0.9279999999999999,53,2009
['Paramore'],Brick by Boring Brick,0.436,0.9420000000000001,62,2009
['Paramore'],Where the Lines Overlap,0.445,0.968,48,2009
['Paramore'],Turn It Off,0.573,0.902,54,2009
['Limahl'],Never Ending Story,0.599,0.622,64,2009
['Kolohe Kai'],Dream Girl,0.595,0.507,54,2009
['ItaloBrothers'],Stamp on the Ground - Radio Edit,0.622,0.821,58,2009
['Kolohe Kai'],Ehu Girl,0.8029999999999999,0.625,59,2009
['Kolohe Kai'],Cool Down,0.9109999999999999,0.722,57,2009
['Big & Rich'],Save a Horse (Ride a Cowboy),0.7,0.8959999999999999,55,2009
['Funeral For A Friend'],This Years Most Open Heartbreak,0.49700000000000005,0.9670000000000001,26,2009
['Miranda Lambert'],The House That Built Me,0.515,0.3,65,2009
['Landon Pigg'],Falling in Love at a Coffee Shop,0.489,0.561,55,2009
['Miranda Lambert'],Only Prettier,0.389,0.695,47,2009
['Miranda Lambert'],Makin' Plans,0.441,0.46299999999999997,54,2009
['Miranda Lambert'],Heart Like Mine,0.43700000000000006,0.8440000000000001,50,2009
['Miranda Lambert'],White Liar,0.35,0.777,52,2009
['Corrupt Defile'],2000 Years of the Cross,0.10300000000000001,0.978,0,2009
"[""Martin O'Donnell"", 'Michael Salvatori']",Deference for Darkness,0.389,0.11699999999999999,49,2009
['Three Days Grace'],Last to Know,0.465,0.456,56,2009
['Miniature Tigers'],Like or Like Like,0.752,0.5329999999999999,63,2009
['Miniature Tigers'],Cannibal Queen,0.688,0.7290000000000001,48,2009
['Three Days Grace'],Lost in You,0.434,0.868,57,2009
['Three Days Grace'],World so Cold,0.48100000000000004,0.82,60,2009
['Five Finger Death Punch'],Far From Home,0.46399999999999997,0.688,59,2009
['Three Days Grace'],Bitter Taste,0.491,0.91,52,2009
['Three Days Grace'],Break,0.578,0.897,64,2009
['Five Finger Death Punch'],Bad Company,0.5579999999999999,0.8859999999999999,68,2009
['Billy Talent'],Rusted From the Rain,0.431,0.858,45,2009
['Three Days Grace'],The Good Life,0.5479999999999999,0.9109999999999999,60,2009
['Parkway Drive'],Carrion,0.228,0.9690000000000001,56,2009
['Five Finger Death Punch'],War Is the Answer,0.502,0.9590000000000001,50,2009
['Five Finger Death Punch'],Walk Away,0.41700000000000004,0.935,51,2009
['Five Finger Death Punch'],No One Gets Left Behind,0.424,0.956,49,2009
['Five Finger Death Punch'],Hard To See,0.513,0.976,52,2009
"[""Nero's Day At Disneyland""]",Action Winter Journey,0.853,0.9890000000000001,50,2009
['Pearl Jam'],Just Breathe,0.473,0.348,69,2009
['Pirates For Sail'],Strike the Bell,0.48,0.8140000000000001,48,2009
['Pearl Jam'],The Fixer,0.515,0.934,55,2009
['Madonna'],La Isla Bonita,0.708,0.8320000000000001,64,2009
['Madonna'],Take a Bow,0.5489999999999999,0.408,55,2009
['Madonna'],Material Girl,0.742,0.883,72,2009
['Madonna'],Material Girl,0.742,0.883,46,2009
['Madonna'],Like a Prayer,0.624,0.8420000000000001,71,2009
['Madonna'],Like a Prayer,0.624,0.8420000000000001,45,2009
['Madonna'],Crazy for You,0.662,0.7190000000000001,64,2009
['Chalie Boy'],I Look Good,0.821,0.64,49,2009
['Madonna'],Borderline,0.807,0.764,55,2009
['Madonna'],Into the Groove,0.7290000000000001,0.856,62,2009
['Madonna'],Holiday,0.8540000000000001,0.7959999999999999,61,2009
['Madonna'],Express Yourself,0.667,0.93,56,2009
"['Madonna', 'Justin Timberlake', 'Timbaland']",4 Minutes (feat. Justin Timberlake & Timbaland),0.753,0.9309999999999999,68,2009
['Madonna'],Vogue,0.737,0.88,66,2009
['Sinini Ngwenya'],2008 The Year,0.691,0.21600000000000003,0,2009
['Los Inquietos Del Norte'],Locos Desde Ayer,0.667,0.738,56,2009
['Los Inquietos Del Norte'],90 Millas (90 Miles),0.7959999999999999,0.754,54,2009
"['Kid Cudi', 'Billy Craven']",My World,0.6659999999999999,0.41200000000000003,51,2009
['Kid Cudi'],Cudi Zone,0.706,0.691,55,2009
['Kid Cudi'],Solo Dolo (Nightmare),0.768,0.449,54,2009
['Kid Cudi'],Day 'N' Nite (nightmare),0.871,0.44,73,2009
"['Kid Cudi', 'MGMT', 'Ratatat']",Pursuit Of Happiness (Nightmare),0.63,0.605,73,2009
['The Band Of Heathens'],Look at Miss Ohio,0.532,0.42100000000000004,48,2009
['Kid Cudi'],Soundtrack 2 My Life,0.46399999999999997,0.754,67,2009
['Kid Cudi'],Heart Of A Lion (Kid Cudi Theme Music),0.723,0.452,53,2009
['Kid Cudi'],In My Dreams (Cudder Anthem),0.65,0.41700000000000004,51,2009
"['Kid Cudi', 'Chip Tha Ripper']",Hyyerr,0.726,0.65,51,2009
"['Kid Cudi', 'Ratatat']",Alive (Nightmare),0.71,0.8079999999999999,54,2009
['Kid Cudi'],Simple As...,0.802,0.742,53,2009
['Kid Cudi'],Sky Might Fall,0.565,0.722,54,2009
"['Kid Cudi', 'Kanye West', 'Common']",Make Her Say,0.93,0.7120000000000001,53,2009
"['Big Pun', 'Joe']",Still Not a Player (feat. Joe),0.902,0.653,49,2009
['New Boyz'],You're a Jerk,0.9309999999999999,0.456,50,2009
['Uncle Kracker'],Good to Be Me (feat. Kid Rock) - South River Road Version [South River Road Version],0.797,0.899,47,2009
['Kid Cudi'],Enter Galactic (Love Connection Part I),0.75,0.71,56,2009
['The Band Of Heathens'],La County Blues,0.5770000000000001,0.63,46,2009
['Kid Cudi'],Up Up & Away,0.66,0.8809999999999999,56,2009
['Drake'],Fear,0.33399999999999996,0.7829999999999999,47,2009
"['Drake', 'Lil Wayne', 'Jeezy']",I'm Goin In,0.662,0.763,61,2009
['Asking Alexandria'],Not The American Average,0.23600000000000002,0.892,62,2009
['Asking Alexandria'],A Candlelit Dinner With Inamorta,0.225,0.988,50,2009
"['New Boyz', 'Ray J']",Tie Me Down (feat. Ray J),0.42,0.787,54,2009
['Asking Alexandria'],A Prophecy,0.233,0.943,55,2009
['Asking Alexandria'],The Final Episode (Let's Change Channel),0.213,0.9570000000000001,60,2009
['Teenage Bottlerocket'],Skate or Die,0.48700000000000004,0.978,52,2009
['AJZ'],The Year 2009,0.732,0.569,0,2009
['Uncle Kracker'],Smile,0.541,0.812,67,2009
['Muse'],Resistance,0.467,0.774,62,2009
['Muse'],Undisclosed Desires,0.6829999999999999,0.585,64,2009
['Muse'],Uprising,0.602,0.905,75,2009
['Flatsound'],I Exist I Exist I Exist,0.445,0.157,59,2009
['The Marigold'],Eleven Years - Fugues Version,0.556,0.5539999999999999,0,2009
['Slipknot'],Spit It Out,0.331,0.946,63,2009
['The Marigold'],Eleven Years,0.375,0.664,0,2009
['Slipknot'],Wait and Bleed,0.382,0.996,68,2009
['Slipknot'],Liberate,0.33399999999999996,0.99,56,2009
['Slipknot'],(sic),0.38,0.9940000000000001,62,2009
['Slipknot'],Eyeless,0.293,0.997,60,2009
['Slipknot'],Surfacing,0.44299999999999995,0.993,58,2009
['Slipknot'],Purity,0.28300000000000003,0.978,55,2009
['Brooks & Dunn'],Believe,0.598,0.244,46,2009
['Brooks & Dunn'],Neon Moon,0.7020000000000001,0.632,70,2009
"['JAY-Z', 'Mr Hudson']",Young Forever,0.637,0.69,65,2009
['Brooks & Dunn'],Hillbilly Deluxe,0.5589999999999999,0.8190000000000001,48,2009
['The Protomen'],Light Up The Night,0.508,0.892,51,2009
"['JAY-Z', 'Rihanna', 'Kanye West']",Run This Town,0.632,0.924,72,2009
['Brooks & Dunn'],Boot Scootin' Boogie,0.6559999999999999,0.8170000000000001,68,2009
"['JAY-Z', 'Swizz Beatz']",On To The Next One,0.546,0.9079999999999999,57,2009
['Saint Motel'],Butch,0.496,0.731,47,2009
['Brooks & Dunn'],Ain't Nothing 'Bout You,0.326,0.887,58,2009
['Brooks & Dunn'],Brand New Man,0.642,0.762,62,2009
"['Brooks & Dunn', 'Reba McEntire']",Cowgirls Don't Cry (feat. Reba McEntire),0.647,0.75,51,2009
['Brooks & Dunn'],Play Something Country,0.684,0.909,58,2009
"['JAY-Z', 'Kid Cudi']",Already Home,0.545,0.868,51,2009
['Brooks & Dunn'],Red Dirt Road,0.5529999999999999,0.8640000000000001,57,2009
['Brooks & Dunn'],Only In America,0.512,0.8859999999999999,47,2009
['Brooks & Dunn'],My Maria,0.6729999999999999,0.8420000000000001,67,2009
['Washed Out'],New Theory,0.5489999999999999,0.865,51,2009
['JAY-Z'],D.O.A. (Death Of Auto-Tune),0.569,0.8690000000000001,52,2009
"['JAY-Z', 'Alicia Keys']",Empire State Of Mind,0.491,0.956,80,2009
['Brooks & Dunn'],How Long Gone,0.611,0.767,48,2009
['Washed Out'],Feel It All Around,0.34,0.737,65,2009
"['deadmau5', 'Rob Swire']",Ghosts 'n' Stuff (feat. Rob Swire) - Radio Edit,0.534,0.8109999999999999,48,2009
['Pedro Infante'],Fallaste corazon,0.361,0.33,59,2009
['Macklemore'],And We Danced (feat. Ziggy Stardust),0.758,0.6759999999999999,65,2009
"['Boys Like Girls', 'Taylor Swift']",Two Is Better Than One (feat. Taylor Swift),0.521,0.7020000000000001,64,2009
['Sean Kingston'],Fire Burning,0.8390000000000001,0.804,70,2009
['Boys Like Girls'],Love Drunk,0.44,0.976,64,2009
"['DJ Yanny', 'Terraformer']",Won't Forget These Days - Single Edit,0.6609999999999999,0.9440000000000001,0,2009
['Special D.'],Home Alone - Single Edit,0.691,0.995,18,2009
['Dos Sombreros'],Vacaciones - Single Mix,0.703,0.9620000000000001,0,2009
['DJ Yanny pres. Terraformer'],All Over! - Single Edit,0.654,0.8959999999999999,2,2009
['Boyz R Us'],All Day - Club Mix,0.8390000000000001,0.711,0,2009
['Weidtstyle'],Put My Hands On You - Club Mix,0.769,0.831,0,2009
"['Double M', 'Sophie']",Friday Nite - Club Mix,0.6990000000000001,0.568,0,2009
['4 Elements'],Turn Up The Bass - Single Edit,0.5529999999999999,0.985,1,2009
['Global Bass Players'],Human Behaviour - Club Mix,0.6990000000000001,0.706,0,2009
['Area'],Habana Tekto - Club Mix,0.6559999999999999,0.9740000000000001,0,2009
['Seikos & Join Forces'],Wind It Up - Club Mix,0.8,0.8009999999999999,0,2009
['Brooklyn Bounce'],X2X (we want more!) - Single Edit,0.6809999999999999,0.9329999999999999,3,2009
['DJ Digress'],The Frequency - Single Edit,0.563,0.998,1,2009
['DJ Awaline'],Everlasting Awaline - Club Mix,0.607,0.728,0,2009
['DJ Digress'],Follow Up! - Original Mix,0.635,0.983,1,2009
['DJ Digress'],Night System - Club Mix,0.597,0.997,0,2009
['Waxxman'],Discofans 2003 - Special D RMX,0.708,0.993,0,2009
['Chris Young'],The Man I Want to Be,0.489,0.498,55,2009
